"latitude","longitude","waste"
40.754334801788,-73.9854862568903,118533.426172303
40.8094514685843,-73.9469809021581,43775.1652683679
40.7802767559453,-73.9518246153686,64743.5851404116
40.7751745137262,-73.9485157793502,81064.9373158521
40.7608069227074,-73.9795697058371,46947.922880896
40.8760160160788,-73.9059372703924,76812.0309704665
40.754885203247,-73.9909872571097,82572.0840402594
40.7026279326485,-74.0119821791256,86933.9825900266
40.7239976615543,-73.8515279167742,40248.6123280405
40.6817586960244,-73.982530953551,44680.3037493815
40.6846005778995,-73.9808773664475,63271.9844654314
40.7589205444215,-73.9739026510601,58118.376012172
40.757296187343,-73.9846092197937,69004.4554032856
40.7946119325942,-73.9759067835206,101366.526490016
40.7741318883704,-73.9123789734602,58187.7207883885
40.7550702548189,-73.9872978166617,88017.1839442697
40.6601006267665,-73.8398162079578,70229.8666948619
40.7432110581425,-74.0033333984128,35461.0774958367
40.6916031505898,-73.9864746337947,59348.6733924667
40.7025407915995,-74.0154347823122,61027.8660039738
40.7823969549167,-73.8315459218797,47605.5440378309
40.7941035257734,-73.9750156197823,81448.5645462182
40.7393525858944,-73.7863388180313,81530.5245546878
40.7206560563446,-73.8460902042002,43566.8966600092
40.7598895726435,-73.7632738272425,57124.0281370553
40.7570787239417,-73.8301698956681,68873.4117516003
40.7088855960297,-74.0062706142236,76245.3529668129
40.7532636528587,-73.9765078393196,62045.511733926
40.771332640158,-73.9514614423512,67033.9213084592
40.7505057107116,-73.9996298498113,94901.6092642296
40.6288484909263,-74.0283679501831,89363.0282783256
40.7569159003766,-73.9881139046703,84878.8933006999
40.6161838924435,-73.9908597108183,92958.9826410796
40.7646105506362,-73.9805588753963,66522.5902223067
40.7586188505732,-73.9753583469899,51776.2878918754
40.7504519426775,-73.9102010009964,62400.352636758
40.734581163121,-73.8660404034858,53918.6314225143
40.760988117247,-73.9787112981199,114203.046649543
40.7528963445312,-73.9699069886397,51064.3967953224
40.7439784458229,-73.9904892863823,62117.5280733899
40.7481570409645,-73.97605870134,108172.550176447
40.5698322994838,-74.108716332948,83404.5366818758
40.5827545038841,-74.1661690681191,52933.0195288183
40.7457374203417,-73.9810316873692,78524.2358211186
40.7567826575064,-74.0003034788172,57483.2318667303
40.7889507963766,-73.9781218480795,61088.5095643299
40.7124057734977,-74.0075076461491,32808.7922304431
40.7754508835472,-73.9822823919861,94763.7789232502
40.7329959516998,-73.9811831522659,66559.1924285178
40.7396542785401,-74.0009434355881,58218.0646402955
40.7320965820987,-74.0019171149287,95981.7927743781
40.7628154406688,-73.9828107876915,123438.560710384
40.7585710715363,-73.9674060603076,54969.5785817116
40.7399086019251,-74.0057007069671,73748.0448923385
40.8501123714922,-73.940210455905,48822.4438101324
40.7508947845582,-73.9953556837101,55700.3496537224
40.7149048367648,-74.0030511645213,59508.0902297305
40.6326817891365,-74.1068676227176,144293.23912758
40.7527077530862,-73.9797959729611,83065.360260091
40.7509074961633,-73.9769263231253,110347.473435496
40.7726072566472,-73.957761546369,78804.6163340889
40.7509847973534,-73.9778208684472,76325.1336878729
40.7441774836649,-73.9834677225025,53984.3299161919
40.6688749071815,-73.9789943343133,70943.5434832018
40.7559811896844,-73.983660487466,66800.1877923854
40.7406064256383,-73.9985807919683,72821.2140122066
40.7492588589112,-73.9779906720897,88422.8757409385
40.7578727690256,-73.960475881687,31254.9644380791
40.7051465242722,-74.0113371429035,35623.3908199932
40.709321676855,-74.0055748964626,94040.5604095211
40.7439510207112,-73.9863973634159,34625.2064226733
40.7462543971221,-73.9785771018738,103406.525071139
40.7346724467947,-73.9907426588806,38157.5053866687
40.7528765768333,-73.9714678551964,33194.2107182254
40.7583182045364,-73.9855930998029,70333.347830941
40.7582085441648,-73.9939711862889,103416.327652879
40.7651990395472,-73.9818841873844,44644.4840136471
40.7633094849688,-73.9885173302843,74207.3895447754
40.7617208222532,-73.9751416837937,57324.3413767259
40.8744749744233,-73.9111290553575,76398.1212992866
40.7301769677483,-73.9927742457377,144398.14462141
40.7688237544555,-73.982506038546,60732.1763677707
40.8349362567104,-73.8613058825139,77488.1797202162
40.7543053792502,-73.9929628746005,91578.2149494034
40.7586864019492,-73.9880669447241,66938.1200772443
40.7066641351278,-74.0163632205529,74660.0149924702
40.7227073391601,-73.8490883220499,96925.4734023733
40.7617910383542,-73.9841350860435,119961.719862483
40.7358944051733,-73.9839386704259,54352.8208332275
40.7096981878103,-74.0053797808298,71297.1277965505
40.7281583127764,-73.9949599048332,93747.1290167128
40.7026812279562,-73.9919914928434,41430.3091614
40.7506347904478,-73.9767714244243,88202.6872959608
40.7527075144812,-73.9784364291492,74108.9636648678
40.7576994359751,-73.9789282052188,83914.210889185
40.7342662190798,-74.0067742636044,81277.0794290012
40.7269996172396,-74.00935865576,72735.8643599023
40.7030541502254,-73.8590527868211,59489.9871461593
40.6954093711721,-73.9889005347929,41247.1304131784
40.6873342843579,-73.9902742547744,98178.6325635862
40.7288571719706,-73.9511838706118,77254.6708273318
40.7157134115666,-74.0002434695339,97448.8534973204
40.7830370228741,-73.9503761984408,72965.6469831895
40.749897287423,-73.987357071515,70681.456396247
40.7718713427915,-73.9869958241987,76221.7909412277
40.5614760209479,-74.1165102903632,79918.3772236686
40.7817158449022,-73.969765736969,29098.2278174445
40.7109003399906,-74.0114303467776,89400.310465002
40.7558505795946,-73.9704145461786,75036.0035724076
40.8425235304933,-73.9382544508879,87017.8150350398
40.7306430911696,-73.7159988197228,78997.813368616
40.823640974156,-73.9423406169609,119224.415336292
40.7253568146202,-73.989633631101,95685.2646405338
40.7476424994633,-73.9930484965532,76214.9259226416
40.7576679676375,-73.9879887484626,64387.7641183571
40.7189742725764,-74.0074991955734,82215.74710358
40.7620129699187,-73.9742261865162,91658.8509540283
40.7629189309585,-73.9812628944034,102648.811508109
40.6178624966148,-74.0350116193669,21248.3184855505
40.7541937683186,-73.9770346942275,88618.5245817765
40.7318933270068,-74.0029100843037,82997.6798457413
40.795317873215,-73.9334121047282,98037.7600161441
40.7329262302149,-73.8736277522599,33391.3827873693
40.761340942625,-73.83460839971,56092.9011641251
40.7861614418238,-73.9490090052506,75793.0744352863
40.7618251920021,-73.9300928728802,18298.0850503773
40.7411531350352,-73.9876664454296,53936.2964578325
40.6212067273449,-74.0285514456304,61036.6826045197
40.6519613183109,-73.8693393719399,102060.695562
40.7585611798276,-73.9812230991519,84938.9765820579
40.738942007695,-73.9972953721974,71336.786864638
40.7635117445664,-73.9588832140269,64768.902686933
40.7190025369528,-74.0066929855629,89010.39711003
40.610338996958,-73.9194411280014,75127.1995324747
40.7499558584969,-73.9875646222193,37297.7205191365
40.7416953721201,-73.9922628551898,38442.4021827386
40.7253936275585,-73.987218468819,124537.209789191
40.6943541119686,-73.9925955908666,41419.3439479855
40.7415403686604,-73.9822483622258,80536.4142492087
40.7602238658809,-73.9801138582908,111588.721071365
40.7939176733242,-73.9618341902541,74491.0670642164
40.6942653047512,-73.9899430520427,81157.3496780092
40.7066708280386,-74.0021013594046,58966.2646980433
40.7598915094606,-73.9941574330686,96021.0662771508
40.6802330961261,-73.9762589566258,161566.937586003
40.7498574101412,-73.990699970997,95609.5829743312
40.761256341155,-73.9793188690375,64422.0506975066
40.7301178799747,-73.9859216687634,28400.8881119888
40.7657741962506,-73.9714766014157,47355.1555585986
40.7490999784099,-73.9916325903594,91115.2490926837
40.71162431596,-74.0168746223249,68353.0979361939
40.7355610878831,-73.875799979892,78404.2516557123
40.6760241704275,-73.9721961576794,67040.1057868283
40.7437869093015,-73.9816427737308,109552.260693277
40.7672226212882,-73.9684845752992,18304.5082324958
40.5241346902682,-74.236952756356,93606.1949938959
40.7035566275122,-74.0050858030824,93747.3094848125
40.7089186469732,-74.0058301088369,68926.2071061966
40.761662041558,-73.9857791920642,102163.157604714
40.7566528028647,-73.9935261025896,101771.691886734
40.690837452374,-73.9831342775308,80329.9365286464
40.7485836577644,-73.989300796375,78400.8228705106
40.7574016511399,-73.9731159657435,52177.14622647
40.7664059317124,-73.9818323738163,67739.3677069526
40.606390544908,-73.9574030547169,100709.195415906
40.7369256007412,-73.9757761335016,74973.5546070401
40.5779394974926,-74.1682563755969,89393.645224939
40.794719514517,-73.9734386037819,73526.6645009317
40.8642457747416,-73.9276552292164,74486.751899017
40.7604805485332,-73.9779706580647,87194.6082575674
40.77742952944,-73.9552981589454,58724.9842791774
40.7052652313966,-74.0115908431776,51829.6711077371
40.758318234212,-73.9744094432072,42149.9010492089
40.7609074432994,-73.9753547636234,95636.7355717692
40.7206201408399,-74.0035560787519,101643.34123063
40.7663278640157,-73.9177918578594,92819.617222309
40.860525856624,-73.8923564086139,90823.1077336828
40.8270158684502,-73.8349874259961,48826.1856698641
40.8907369552603,-73.9037675279599,72599.7485209322
40.7550810135362,-73.9794580070114,17710.5054533207
40.7071970336934,-73.9512826241932,72449.7491920335
40.7308920443616,-74.005223854929,79954.7813192697
40.7648346371841,-73.9834442986122,88241.4740654307
40.6102829523742,-73.9225499925251,145152.856372082
40.6713391475902,-73.9590567776296,49933.1155244395
40.7034540731285,-73.8163358838745,64189.342809783
40.5942996739654,-74.0035533731277,62264.5623873165
40.7205650553285,-73.9575500940843,81730.0436828276
40.7615418305009,-73.829177825771,88028.6537361193
40.7498149219101,-73.9799751435737,28637.9315859399
40.776978849155,-73.9530911227284,82846.9382881539
40.7320651373564,-73.9951902182979,105269.916523212
40.7036935886012,-74.0139333024075,46136.2502307451
40.7540485510101,-73.969554284487,38541.8736691701
40.7680302410726,-73.9875592500423,65974.0079447715
40.7087295237284,-74.0113701506995,81564.3021277949
40.693099681564,-73.9681352445074,101827.893265053
40.753549418162,-73.9743788944617,52817.165128916
40.6998845496465,-73.9819430167592,93440.167867465
40.5793263741168,-74.1689938099839,54973.8904510939
40.7299082738424,-73.8727423761553,51520.9017354669
40.8014392667656,-73.9572737538575,107308.409999879
40.7786579178898,-73.9534372594103,91597.4026723722
40.7862428816664,-73.9775851910135,85428.6434727424
40.8759348924176,-73.9032146302854,34820.67116168
40.7535391011951,-73.988538717589,71861.1064894949
40.691319055342,-73.9824110338569,35921.2657356454
40.7632512616051,-73.9658420504226,75877.7210859335
40.8252709621244,-73.9205155545492,46033.6391299717
40.7748269334079,-73.9825089781763,99922.4923803693
40.7364655855114,-73.9912270096934,94893.7774999809
40.7449825616876,-73.9873233270547,56500.9992565214
40.7564070792652,-74.0040459281565,42329.725036409
40.7517989572357,-74.0051941586685,103912.167642367
40.7521112154683,-73.9806411534094,83267.7289631708
40.7545905666465,-73.9841229489996,118972.12180628
40.703247856748,-73.8102034049947,79763.6985799122
40.6225191130245,-73.9365938359893,72792.3738852987
40.733153917399,-73.8638472352795,76856.8736606446
40.7590392625176,-73.9852364594381,104608.106744967
40.7083035652051,-74.0066903332311,34659.9717387404
40.7680795398429,-73.9832518984335,101515.875266537
40.7296668830105,-73.8613211908737,82021.8256973075
40.8495868950206,-73.8453858030739,64677.0362624448
40.7007930671668,-74.0123778372385,74683.4676441061
40.8230526535237,-73.8357192977599,49935.1833945136
40.715342164024,-74.0166456321651,78751.2480019956
40.7305287438478,-73.9929523934444,36498.178754842
40.7284145078283,-73.9928267747125,93061.6225402562
40.7804629410374,-73.9590388495186,98411.5821819902
40.6643814299282,-73.9849387859592,111798.098666896
40.7848676264587,-73.951023831652,104316.634305021
40.5410153672731,-74.2060168878342,109286.393823853
40.6316419905336,-73.9476487610845,79733.5516939369
40.7144727402022,-73.8312957053152,72547.4046832774
40.7892870858009,-73.9737256299118,46973.074096843
40.7534013263408,-73.9737733509012,78090.5215841235
40.7561351412049,-73.9841995882106,90887.6427083218
40.7439520126818,-73.9894493656238,141860.062115914
40.7269537103399,-74.0030641654552,80849.6628969389
40.7494472946882,-73.9870454406458,26181.427845201
40.5281408235321,-74.235087767329,79864.4397704823
40.7609387338037,-73.9698811847648,136470.59962083
40.8849292970039,-73.9096570892885,45514.6397300339
40.7598770391429,-73.9670445373016,84153.6343165899
40.7991870589752,-73.970245585484,67866.5037494561
40.6069958094131,-74.0003827076571,77224.2789129161
40.5809611765924,-73.9863721505614,80396.91392815
40.7565528817074,-73.9545733952805,67749.487962803
40.7460476894511,-73.9867682157082,45819.7780719491
40.7479024488518,-73.891265378819,67021.8720504782
40.8081918469817,-73.9488671688675,97897.7730554972
40.8470793382527,-73.8457664118744,67125.9895908427
40.763734947558,-73.9669688383329,66879.1003359794
40.7371106548389,-73.9900197318633,55544.2673505454
40.7074165580604,-74.0126188853254,24328.5244805723
40.7058154998316,-74.0135180519838,95998.8800043089
40.6328903914766,-73.9485871845863,65556.5967556364
40.7857314421857,-73.8346707200731,75707.6557352625
40.745772916699,-73.9852032628834,81862.0115264823
40.769621964838,-73.9811952366287,30957.7719018938
40.718240933993,-74.0058100593086,77600.0484062252
40.7714793229432,-73.9571251964667,73041.3479870843
40.777452478577,-73.9495593766884,34106.0017566646
40.7272379146395,-74.0051459283207,35531.0408384267
40.7195162170608,-74.0001621885911,62699.0156188382
40.5769588055634,-73.9622914144512,112884.067041028
40.7539925001979,-73.9929202519534,23297.5089705951
40.7081599437514,-74.007065154005,112946.9038633
40.7665305969286,-73.9770567315763,123571.386133816
40.7525951874047,-73.9757411006078,112201.873286312
40.7338277134229,-73.9993918378014,86576.5940917485
40.755165008987,-73.9696757035461,95527.5088391711
40.7788402637429,-73.9810532335964,83649.4375899098
40.7183536234476,-73.9925351342376,73592.184435947
40.7512843172793,-73.9794219041453,68413.80035118
40.7640785076074,-73.9831583689682,28727.8080307497
40.7554224716074,-73.9230769113123,59018.0364074008
40.7441675522766,-73.9897510869567,30781.4219103954
40.7758763797902,-73.9565875005716,81214.6424423006
40.7426052574045,-73.9185025938183,53747.017224142
40.7108689089058,-74.0087159580889,78389.5591989022
40.8091727170511,-73.9534752798107,84813.1961473167
40.7226921499926,-73.7993479044247,43588.03031891
40.8221079706063,-73.9310206270057,77344.9671023562
40.7410269900027,-73.9924534909176,62716.3959721472
40.7166721625137,-74.0116748964296,46845.7185131097
40.7523038772153,-73.977329357942,55927.8826844531
40.7582094974482,-73.9809269834465,91065.8446818896
40.7315305521286,-73.9890133248243,104767.206420765
40.7621848528907,-73.9861808002828,65144.18780292
40.7471429132109,-73.992930609465,69766.2604492894
40.7667538115738,-73.9769561062918,76306.1938297269
40.8025414715903,-73.9693393028354,75858.639731718
40.8080817149845,-73.9620120072839,77629.4309819365
40.7479895984091,-73.9909698974379,74930.2569837675
40.7514511851447,-73.9900530224594,60730.5430105625
40.7687096159808,-73.9818195231555,24823.6225258433
40.7617920249014,-73.9717776010668,66229.7538232787
40.7861001454287,-73.9804908734712,69417.5381613784
40.7253290385091,-73.9957077639375,85531.6966108293
40.7813587600303,-73.9777289690782,83627.0083973211
40.7785906628938,-73.9800149943571,65263.5844351058
40.7735127762617,-73.9560966352585,86032.5495202511
40.7669306878496,-73.9649230706953,71040.1887974561
40.759654557756,-73.9805924752425,69246.6662668535
40.6116775099419,-74.1300982558747,57883.2356864055
40.7634578279116,-73.9710516975351,94514.2395614511
40.6894330679244,-73.9931724977786,74673.6197410261
40.7642034986526,-73.9833705265587,63826.3625948386
40.7484778899139,-73.9912210206583,63854.4038143512
40.7527280020823,-73.9738936711386,94021.2273540947
40.7628970285398,-73.9168082915315,69117.1479893515
40.7165918397731,-73.9977459040712,79095.6640200588
40.7872508664874,-73.9541052134481,84040.3990329107
40.7117413528205,-74.0071030595727,82419.3314397599
40.7569266320492,-73.9871469121074,10464.4631920619
40.5846266681958,-74.1692396263032,48467.454966349
40.7801350575357,-73.9562775218602,51636.1351866693
40.7502886848984,-73.9815902298489,103074.834880786
40.7545367839232,-73.9734002710558,59563.9945197043
40.7486498035543,-73.9887204487396,60211.0640508604
40.8064030434167,-73.9460906652326,78771.0372641952
40.7768696627574,-73.9531133947908,97381.88214089
40.772800547511,-73.9482992178279,98093.3232203675
40.7580051587023,-73.9816696901952,63406.5806654945
40.8716790916476,-73.9067813727426,81965.3199352356
40.7556616416062,-73.9937094679609,52074.9455966305
40.699971848624,-74.0153209891543,107647.66306961
40.7266879760166,-73.8530455807409,76616.9738746134
40.6834132781509,-73.9791880215776,72474.3355344302
40.6874815951807,-73.9763579500526,90000.5430691576
40.759206047641,-73.9737340808788,67706.7913713946
40.7519871974615,-73.9852642924961,67760.4471994612
40.7927192212619,-73.9751183713307,42034.7384453495
40.7749507636956,-73.9088010795126,107447.601817391
40.7531498533529,-73.9918267232808,48077.9530989977
40.661540314415,-73.8406684106362,84702.2135986382
40.7418859832659,-73.9995569266202,101422.468994372
40.6933244564258,-73.9947150042077,87504.5765253702
40.7030907082607,-74.0117854703427,67273.9269564153
40.7816913336842,-73.8314258282008,54225.1844535123
40.7979049851004,-73.9711011407317,70030.064651299
40.7383439992235,-73.7855601377914,72558.4530103966
40.7194983369427,-73.8452870403206,57738.1351222879
40.7577685692672,-73.7636892791901,28027.4607388144
40.7580061047565,-73.829910301173,60478.1622178929
40.7139885068004,-74.008929962097,103735.570288253
40.7498855446106,-73.9763218810786,83135.6593386834
40.7718578104337,-73.947344905584,86958.5223306536
40.7427386278576,-74.0007609659347,83169.2217774403
40.6344565979187,-74.0274033443236,78504.3406400498
40.7593571790173,-73.9866017134213,95061.5226588656
40.6198401482728,-73.9883993262831,126016.001456133
40.7704100982799,-73.9819685604383,78643.3329203917
40.756634810099,-73.9755148868154,98412.4428391739
40.7543465243972,-73.9102081523851,74062.8455162626
40.7334147853323,-73.867142110347,100786.500585532
40.7624865500549,-73.9762585740242,86441.8021650182
40.7535248957108,-73.9709299767208,35657.3634843754
40.7474707153471,-73.9932254113216,74311.5751007503
40.7516987671819,-73.9787219347248,81537.6949984948
40.5668656242943,-74.1109197867506,69365.7945269593
40.5811174337652,-74.1647298490532,47399.5405931447
40.7470651897962,-73.97995547602,64568.438340667
40.7559755967808,-74.0016238295982,90336.2679486705
40.7869143359715,-73.9751681230081,60218.66060831
40.7088883004382,-74.0092291426531,72120.2209978491
40.7808817989558,-73.9794939403247,68159.623210534
40.7346589680233,-73.9817740900607,112557.898888877
40.743183012478,-74.0037335848627,32123.4765631712
40.7314458860507,-73.9979397877149,120447.48722942
40.7645491114681,-73.9762078644238,84671.5877205911
40.7629393477531,-73.9690965550305,69017.4527804962
40.7422859200712,-74.0030755529849,94196.5843797151
40.8488355892183,-73.9361154511192,88958.0893173992
40.7489410293128,-73.9912095439661,73985.6551310367
40.7156617453331,-74.0043498547184,64235.6649565264
40.6330732658115,-74.1055527254663,87584.0120916759
40.7551705397428,-73.9794975505945,106715.624922651
40.7474970975733,-73.9787917248677,117129.825904591
40.7698128232764,-73.9570068423917,132566.869110733
40.7530794212291,-73.9781718415309,89819.786161804
40.7413426136407,-73.9860001927911,66781.9884943716
40.6733670561192,-73.9793486681988,55195.7086618938
40.7487241796355,-73.9865078863749,93692.6016703551
40.7414402965691,-74.003229416771,70525.8080128762
40.7494121053222,-73.9742030597608,55520.9898720404
40.7593669455104,-73.9617540278325,15815.8331551066
40.7045947534349,-74.015350229864,45123.8193322054
40.7115518308203,-74.0095279075787,100272.636612805
40.745810658527,-73.9847467656453,150879.089720047
40.7432278392088,-73.9767088964701,92286.3275231215
40.7311735976745,-73.9906284772701,88109.8668681534
40.752141683005,-73.9718794347824,75537.5002372178
40.7550524752236,-73.985761997456,120727.348719115
40.7604577478899,-73.9938575133822,32935.1515955327
40.7635317824875,-73.9796063545328,30103.1395829582
40.7609839943281,-73.9844002545284,102271.759966963
40.7605883522335,-73.9750961991846,54417.0041016577
40.8724944978147,-73.9100184534901,77644.3500528508
40.7311320755772,-73.9897148041505,83418.8005502812
40.7666759710442,-73.9833919980367,40646.2462246484
40.8351655410159,-73.8623639206615,66129.9917101671
40.7524880181691,-73.9921381214355,61088.9815073388
40.7645983332858,-73.9938299015035,35317.2092470769
40.7020554234836,-74.0140075170973,66607.3530040884
40.7223300361197,-73.8485586188214,58963.7277290639
40.7638897895431,-73.9810785844339,61922.4196302702
40.7364137836266,-73.982385491086,65010.8495114571
40.7086546881098,-74.0045898149931,82799.1130185377
40.7271694816765,-73.9921510091731,64359.9778506112
40.7047522206476,-73.9953645053165,61200.3589726954
40.7521614283975,-73.9785798227927,82017.0288865985
40.7538708198885,-73.9795467094862,37400.9951793683
40.7572338416146,-73.9784927114961,67211.3211844341
40.7322366033105,-74.0070868899266,79610.3086993078
40.7271618873262,-74.0087315617218,89228.0331672169
40.7036682059231,-73.8607516964174,72432.6642802006
40.6920739617435,-73.9875436963627,76816.7568539476
40.6837842649355,-73.9924312406446,65798.8822477566
40.7322022005641,-73.9549114529041,45124.1666926553
40.7211325314876,-74.0030468406847,25141.1222846132
40.781801216007,-73.9523620183647,95055.4437270217
40.7483295085829,-73.9894233973395,22381.507560829
40.7711902567212,-73.9844593944799,102244.677542644
40.5685478332655,-74.1118354307547,112501.095775183
40.7877168121325,-73.9732135545582,53947.9984551542
40.7052891896098,-74.010103244953,98223.4075196975
40.754329216473,-73.9671405046769,64887.1622428495
40.8444171164042,-73.9381012036771,79539.2645692714
40.7269361460841,-73.7106165426705,64273.1968695029
40.8265781577835,-73.9424570645577,27924.442385949
40.7286915023091,-73.9876864906438,79453.8360733713
40.7481849169162,-73.9942179995792,47531.089764379
40.7557737998613,-73.9877021667068,60010.8698298519
40.7213133330828,-74.0041727530132,54042.990498517
40.7666075982487,-73.9767269350041,113949.257176219
40.7628075639514,-73.9846481490301,78393.5693748987
40.618066377066,-74.0313841433669,111488.289168434
40.757042350452,-73.9807803098176,58688.4806009173
40.7293828131597,-74.0031484687171,136390.880264943
40.7920798092605,-73.9311529929532,123709.663517046
40.7330850291037,-73.8757118804221,80653.0441965064
40.7565711390779,-73.8329065985477,80435.1724150099
40.7884236966313,-73.9522953330398,63466.9705528703
40.7614450130734,-73.9247345952528,82561.1809574085
40.7404866571831,-73.9887379737174,60726.5725304264
40.6210026831532,-74.0257044178543,58541.8562136681
40.6508150201907,-73.8656558989321,85352.3404256413
40.758331999518,-73.9849948673916,121159.836471241
40.737183041739,-74.0022994395965,61609.680658747
40.7656220819375,-73.9592039746868,54906.4946051537
40.7175355450107,-74.0096448106251,87048.1585593824
40.6121062799441,-73.9183731500167,81105.1542659166
40.7542139198081,-73.9850889838388,105842.90293999
40.7448592635737,-73.9876510909608,28047.3908501093
40.7273016420732,-73.9895710377488,46700.6281139641
40.6962283425346,-73.9921475098054,102406.204021636
40.7392598641138,-73.9828728249758,65581.6284871668
40.7608556840364,-73.9805569624644,63414.0489818062
40.7979868383985,-73.9655878712621,59018.4877500523
40.6886422999707,-73.9872926304848,43451.436931663
40.70786389679,-74.0070212522291,105498.068800107
40.7576820248349,-73.9929194719883,75320.6611040633
40.6843918287078,-73.9794383132412,52884.4723094506
40.7522899754844,-73.9911949896845,78923.3547691109
40.762397150753,-73.9793826805931,81465.6363647213
40.7338854330255,-73.9837596022752,90045.0952107343
40.7600257946263,-73.9755193116733,77706.8809912251
40.7509669429295,-73.9878786017637,60929.4912731647
40.7079768002021,-74.0153504247625,88849.3982183016
40.738621263813,-73.8767338914408,81963.9183719346
40.6776618895725,-73.9736919725574,82488.5636480697
40.7437252947983,-73.981006643414,70785.283944186
40.7648632826648,-73.9697253057924,103598.332516857
40.5184995632176,-74.2374789252498,94838.5119023855
40.7023022552433,-74.0067840286132,159947.360314575
40.7059006726344,-74.0074247391889,86747.4254229637
40.7594815427022,-73.9821819688777,54702.6489811203
40.7555642010059,-73.9906717069346,75352.5148718518
